Date,County,State,HISP,POP,Total Pop,Proportion Hisp
7/1/2010,Archer,Texas,Non-Hispanic,8423,9112,0.924385426
7/1/2011,Nacogdoches,Texas,Hispanic,11822,65653,0.180067933
7/1/2011,Nacogdoches,Texas,Non-Hispanic,53831,65653,0.819932067
7/1/2013,Crosby,Texas,Hispanic,3244,5923,0.547695425
7/1/2013,Crosby,Texas,Non-Hispanic,2679,5923,0.452304575
7/1/2013,Somervell,Texas,Hispanic,1642,8569,0.191620959
7/1/2013,Somervell,Texas,Non-Hispanic,6927,8569,0.808379041
7/1/2015,Duval,Texas,Hispanic,10140,11342,0.894022218
7/1/2015,Duval,Texas,Non-Hispanic,1202,11342,0.105977782
7/1/2013,Walker,Texas,Hispanic,12085,69414,0.174100326
7/1/2013,Walker,Texas,Non-Hispanic,57329,69414,0.825899674
7/1/2011,Kaufman,Texas,Hispanic,18582,105213,0.176613156
7/1/2011,Kaufman,Texas,Non-Hispanic,86631,105213,0.823386844
7/1/2010,Childress,Texas,Hispanic,1902,7070,0.269024045
7/1/2010,Childress,Texas,Non-Hispanic,5168,7070,0.730975955
7/1/2016,Menard,Texas,Hispanic,751,2093,0.358815098
7/1/2016,Menard,Texas,Non-Hispanic,1342,2093,0.641184902
7/1/2013,Morris,Texas,Hispanic,1071,12681,0.084457062
7/1/2013,Morris,Texas,Non-Hispanic,11610,12681,0.915542938
7/1/2011,San Patricio,Texas,Hispanic,35513,64454,0.550982096
7/1/2011,San Patricio,Texas,Non-Hispanic,28941,64454,0.449017904
7/1/2012,Presidio,Texas,Hispanic,6343,7633,0.830996987
7/1/2012,Presidio,Texas,Non-Hispanic,1290,7633,0.169003013
7/1/2011,Childress,Texas,Hispanic,1939,7026,0.275974950
7/1/2011,Childress,Texas,Non-Hispanic,5087,7026,0.724025050
7/1/2018,McMullen,Texas,Hispanic,322,749,0.429906542
7/1/2018,McMullen,Texas,Non-Hispanic,427,749,0.570093458
7/1/2016,Shackelford,Texas,Hispanic,393,3341,0.117629452
7/1/2016,Shackelford,Texas,Non-Hispanic,2948,3341,0.882370548
7/1/2014,Mitchell,Texas,Hispanic,3568,9074,0.393211373
7/1/2014,Mitchell,Texas,Non-Hispanic,5506,9074,0.606788627
7/1/2016,Val Verde,Texas,Hispanic,40096,49003,0.818235618
7/1/2016,Val Verde,Texas,Non-Hispanic,8907,49003,0.181764382
7/1/2016,Collin,Texas,Hispanic,143045,943719,0.151575840
7/1/2016,Collin,Texas,Non-Hispanic,800674,943719,0.848424160
7/1/2018,Marion,Texas,Hispanic,423,9928,0.042606769
7/1/2018,Marion,Texas,Non-Hispanic,9505,9928,0.957393231
7/1/2017,Brazos,Texas,Hispanic,57312,223572,0.256346949
7/1/2017,Brazos,Texas,Non-Hispanic,166260,223572,0.743653051
7/1/2013,Orange,Texas,Hispanic,5516,82811,0.066609508
7/1/2013,Orange,Texas,Non-Hispanic,77295,82811,0.933390492
7/1/2011,Presidio,Texas,Hispanic,6475,7762,0.834192219
7/1/2011,Presidio,Texas,Non-Hispanic,1287,7762,0.165807781
7/1/2015,McCulloch,Texas,Hispanic,2614,8259,0.316503209
7/1/2015,McCulloch,Texas,Non-Hispanic,5645,8259,0.683496791
7/1/2018,Kimble,Texas,Hispanic,1087,4362,0.249197616
7/1/2018,Kimble,Texas,Non-Hispanic,3275,4362,0.750802384
7/1/2013,Hunt,Texas,Hispanic,12583,87465,0.143863260
7/1/2013,Hunt,Texas,Non-Hispanic,74882,87465,0.856136740
7/1/2013,Brown,Texas,Hispanic,7812,37673,0.207363364
7/1/2013,Brown,Texas,Non-Hispanic,29861,37673,0.792636636
7/1/2016,Motley,Texas,Hispanic,182,1169,0.155688623
7/1/2016,Motley,Texas,Non-Hispanic,987,1169,0.844311377
7/1/2016,Gray,Texas,Hispanic,6514,22721,0.286695128
7/1/2016,Gray,Texas,Non-Hispanic,16207,22721,0.713304872
7/1/2017,Dimmit,Texas,Hispanic,9034,10346,0.873187705
7/1/2017,Dimmit,Texas,Non-Hispanic,1312,10346,0.126812295
7/1/2017,Hartley,Texas,Hispanic,1515,5721,0.264813844
7/1/2017,Hartley,Texas,Non-Hispanic,4206,5721,0.735186156
7/1/2017,Foard,Texas,Hispanic,216,1206,0.179104478
7/1/2017,Foard,Texas,Non-Hispanic,990,1206,0.820895522
7/1/2018,Edwards,Texas,Hispanic,1067,1928,0.553423237
7/1/2018,Edwards,Texas,Non-Hispanic,861,1928,0.446576763
7/1/2014,Llano,Texas,Hispanic,1883,19662,0.095768487
7/1/2014,Llano,Texas,Non-Hispanic,17779,19662,0.904231513
7/1/2018,Shelby,Texas,Hispanic,4734,25418,0.186245967
7/1/2018,Shelby,Texas,Non-Hispanic,20684,25418,0.813754033
7/1/2015,Somervell,Texas,Hispanic,1653,8620,0.191763341
7/1/2015,Somervell,Texas,Non-Hispanic,6967,8620,0.808236659
7/1/2012,Webb,Texas,Hispanic,249121,260722,0.955504330
7/1/2012,Webb,Texas,Non-Hispanic,11601,260722,0.044495670
7/1/2010,Brewster,Texas,Hispanic,3939,9260,0.425377970
7/1/2010,Brewster,Texas,Non-Hispanic,5321,9260,0.574622030
7/1/2011,Polk,Texas,Hispanic,6170,45578,0.135372329
7/1/2011,Polk,Texas,Non-Hispanic,39408,45578,0.864627671
7/1/2018,Runnels,Texas,Hispanic,3496,10234,0.341606410
7/1/2018,Runnels,Texas,Non-Hispanic,6738,10234,0.658393590
7/1/2016,Cooke,Texas,Hispanic,7039,39355,0.178859103
7/1/2016,Cooke,Texas,Non-Hispanic,32316,39355,0.821140897
7/1/2011,Rains,Texas,Hispanic,885,11002,0.080439920
7/1/2011,Rains,Texas,Non-Hispanic,10117,11002,0.919560080
7/1/2015,Nolan,Texas,Hispanic,5434,15100,0.359867550
7/1/2015,Nolan,Texas,Non-Hispanic,9666,15100,0.640132450
7/1/2018,Dimmit,Texas,Hispanic,9008,10308,0.873884362
7/1/2018,Dimmit,Texas,Non-Hispanic,1300,10308,0.126115638
7/1/2018,Hardeman,Texas,Hispanic,932,3922,0.237633860
7/1/2018,Hardeman,Texas,Non-Hispanic,2990,3922,0.762366140
7/1/2011,Calhoun,Texas,Hispanic,10085,21358,0.472188407
7/1/2011,Calhoun,Texas,Non-Hispanic,11273,21358,0.527811593
7/1/2014,Hidalgo,Texas,Hispanic,761489,830824,0.916546705
7/1/2014,Hidalgo,Texas,Non-Hispanic,69335,830824,0.083453295
7/1/2018,Atascosa,Texas,Hispanic,32529,50310,0.646571258
7/1/2018,Atascosa,Texas,Non-Hispanic,17781,50310,0.353428742
7/1/2010,Irion,Texas,Hispanic,417,1607,0.259489732
7/1/2010,Irion,Texas,Non-Hispanic,1190,1607,0.740510268
7/1/2014,Frio,Texas,Hispanic,14782,18946,0.780217460
7/1/2014,Frio,Texas,Non-Hispanic,4164,18946,0.219782540
7/1/2013,Dallam,Texas,Hispanic,2959,7118,0.415706659
7/1/2013,Dallam,Texas,Non-Hispanic,4159,7118,0.584293341
7/1/2014,Lampasas,Texas,Hispanic,3779,20113,0.187888430
7/1/2014,Lampasas,Texas,Non-Hispanic,16334,20113,0.812111570
7/1/2010,Dimmit,Texas,Hispanic,8657,10043,0.861993428
7/1/2010,Dimmit,Texas,Non-Hispanic,1386,10043,0.138006572
7/1/2011,Victoria,Texas,Hispanic,38873,87550,0.444009138
7/1/2011,Victoria,Texas,Non-Hispanic,48677,87550,0.555990862
7/1/2014,Hardin,Texas,Hispanic,2919,55508,0.052587014
7/1/2014,Hardin,Texas,Non-Hispanic,52589,55508,0.947412986
7/1/2017,Camp,Texas,Hispanic,3239,12874,0.251592357
7/1/2017,Camp,Texas,Non-Hispanic,9635,12874,0.748407643
7/1/2018,Castro,Texas,Hispanic,5020,7665,0.654924984
7/1/2018,Castro,Texas,Non-Hispanic,2645,7665,0.345075016
7/1/2012,Limestone,Texas,Hispanic,4712,23690,0.198902491
7/1/2012,Limestone,Texas,Non-Hispanic,18978,23690,0.801097509
7/1/2012,Rockwall,Texas,Hispanic,13566,82705,0.164028777
7/1/2012,Rockwall,Texas,Non-Hispanic,69139,82705,0.835971223
7/1/2016,Washington,Texas,Hispanic,5439,34736,0.156581069
7/1/2016,Washington,Texas,Non-Hispanic,29297,34736,0.843418931
7/1/2015,Grimes,Texas,Hispanic,6497,27305,0.237941769
7/1/2015,Grimes,Texas,Non-Hispanic,20808,27305,0.762058231
7/1/2015,Castro,Texas,Hispanic,4961,7797,0.636270360
7/1/2015,Castro,Texas,Non-Hispanic,2836,7797,0.363729640
7/1/2011,Hartley,Texas,Hispanic,1491,6030,0.247263682
7/1/2011,Hartley,Texas,Non-Hispanic,4539,6030,0.752736318
7/1/2011,Hutchinson,Texas,Hispanic,4569,22021,0.207483765
7/1/2011,Hutchinson,Texas,Non-Hispanic,17452,22021,0.792516235
7/1/2012,Camp,Texas,Hispanic,2867,12491,0.229525258
7/1/2012,Camp,Texas,Non-Hispanic,9624,12491,0.770474742
7/1/2011,Menard,Texas,Hispanic,779,2213,0.352010845
7/1/2011,Menard,Texas,Non-Hispanic,1434,2213,0.647989155
7/1/2017,Montgomery,Texas,Hispanic,138624,572146,0.242287808
7/1/2017,Montgomery,Texas,Non-Hispanic,433522,572146,0.757712192
7/1/2015,Montague,Texas,Hispanic,2038,19257,0.105831646
7/1/2015,Montague,Texas,Non-Hispanic,17219,19257,0.894168354
7/1/2015,Hays,Texas,Hispanic,73098,194591,0.375649439
7/1/2015,Hays,Texas,Non-Hispanic,121493,194591,0.624350561
7/1/2013,Gregg,Texas,Hispanic,21605,123255,0.175287007
7/1/2013,Gregg,Texas,Non-Hispanic,101650,123255,0.824712993
7/1/2016,Lamar,Texas,Hispanic,3820,49536,0.077115633
7/1/2016,Lamar,Texas,Non-Hispanic,45716,49536,0.922884367
7/1/2018,Hill,Texas,Hispanic,7775,36354,0.213869175
7/1/2018,Hill,Texas,Non-Hispanic,28579,36354,0.786130825
7/1/2016,Hunt,Texas,Hispanic,14476,91943,0.157445374
7/1/2016,Hunt,Texas,Non-Hispanic,77467,91943,0.842554626
7/1/2011,Eastland,Texas,Hispanic,2748,18580,0.147900969
7/1/2011,Eastland,Texas,Non-Hispanic,15832,18580,0.852099031
7/1/2014,Webb,Texas,Hispanic,255688,267732,0.955014716
7/1/2014,Webb,Texas,Non-Hispanic,12044,267732,0.044985284
7/1/2011,Yoakum,Texas,Hispanic,4745,7972,0.595208229
7/1/2011,Yoakum,Texas,Non-Hispanic,3227,7972,0.404791771
7/1/2015,Hardin,Texas,Hispanic,2982,55761,0.053478237
7/1/2015,Hardin,Texas,Non-Hispanic,52779,55761,0.946521763
7/1/2012,Brown,Texas,Hispanic,7710,37811,0.203908915
7/1/2012,Brown,Texas,Non-Hispanic,30101,37811,0.796091085
7/1/2013,Liberty,Texas,Hispanic,15174,76854,0.197439300
7/1/2013,Liberty,Texas,Non-Hispanic,61680,76854,0.802560700
7/1/2012,Jones,Texas,Hispanic,5161,19870,0.259738299
7/1/2012,Jones,Texas,Non-Hispanic,14709,19870,0.740261701
7/1/2017,Coryell,Texas,Hispanic,13726,74883,0.183299280
7/1/2017,Coryell,Texas,Non-Hispanic,61157,74883,0.816700720
7/1/2017,Frio,Texas,Hispanic,15479,19564,0.791198119
7/1/2017,Frio,Texas,Non-Hispanic,4085,19564,0.208801881
7/1/2014,Brazoria,Texas,Hispanic,98483,337698,0.291630392
7/1/2014,Brazoria,Texas,Non-Hispanic,239215,337698,0.708369608
7/1/2010,Brooks,Texas,Hispanic,6583,7208,0.913290788
7/1/2010,Brooks,Texas,Non-Hispanic,625,7208,0.086709212
7/1/2018,Kleberg,Texas,Hispanic,22850,31129,0.734042211
7/1/2018,Kleberg,Texas,Non-Hispanic,8279,31129,0.265957789
7/1/2017,Garza,Texas,Hispanic,3425,6559,0.522183260
7/1/2017,Garza,Texas,Non-Hispanic,3134,6559,0.477816740
7/1/2014,Parker,Texas,Hispanic,13605,122165,0.111365776
7/1/2014,Parker,Texas,Non-Hispanic,108560,122165,0.888634224
7/1/2018,Crane,Texas,Hispanic,3124,4794,0.651647893
7/1/2018,Crane,Texas,Non-Hispanic,1670,4794,0.348352107
7/1/2015,Karnes,Texas,Hispanic,8217,15400,0.533571429
7/1/2015,Karnes,Texas,Non-Hispanic,7183,15400,0.466428571
7/1/2018,Uvalde,Texas,Hispanic,19356,26846,0.721001266
7/1/2018,Uvalde,Texas,Non-Hispanic,7490,26846,0.278998734
7/1/2018,Donley,Texas,Hispanic,395,3319,0.119011751
7/1/2018,Donley,Texas,Non-Hispanic,2924,3319,0.880988249
7/1/2012,Maverick,Texas,Hispanic,53284,55808,0.954773509
7/1/2012,Maverick,Texas,Non-Hispanic,2524,55808,0.045226491
7/1/2013,San Patricio,Texas,Hispanic,36783,66140,0.556138494
7/1/2013,San Patricio,Texas,Non-Hispanic,29357,66140,0.443861506
7/1/2014,Knox,Texas,Hispanic,1260,3802,0.331404524
7/1/2014,Knox,Texas,Non-Hispanic,2542,3802,0.668595476
7/1/2013,Collin,Texas,Hispanic,127954,857422,0.149231067
7/1/2013,Collin,Texas,Non-Hispanic,729468,857422,0.850768933
7/1/2013,Cottle,Texas,Hispanic,339,1442,0.235090153
7/1/2013,Cottle,Texas,Non-Hispanic,1103,1442,0.764909847
7/1/2010,Loving,Texas,Hispanic,20,84,0.238095238
7/1/2010,Loving,Texas,Non-Hispanic,64,84,0.761904762
7/1/2015,La Salle,Texas,Hispanic,6525,7650,0.852941176
7/1/2015,La Salle,Texas,Non-Hispanic,1125,7650,0.147058824
7/1/2017,Ward,Texas,Hispanic,6116,11423,0.535411013
7/1/2017,Ward,Texas,Non-Hispanic,5307,11423,0.464588987
7/1/2014,Montgomery,Texas,Hispanic,115958,517328,0.224147929
7/1/2014,Montgomery,Texas,Non-Hispanic,401370,517328,0.775852071
7/1/2011,Grimes,Texas,Hispanic,5829,26652,0.218707789
7/1/2011,Grimes,Texas,Non-Hispanic,20823,26652,0.781292211
7/1/2014,Kimble,Texas,Hispanic,1093,4466,0.244738021
7/1/2014,Kimble,Texas,Non-Hispanic,3373,4466,0.755261979
7/1/2014,Van Zandt,Texas,Hispanic,5260,52799,0.099623099
7/1/2014,Van Zandt,Texas,Non-Hispanic,47539,52799,0.900376901
7/1/2015,Parker,Texas,Hispanic,14416,125696,0.114689409
7/1/2015,Parker,Texas,Non-Hispanic,111280,125696,0.885310591
7/1/2015,Bailey,Texas,Hispanic,4618,7222,0.639435060
7/1/2015,Bailey,Texas,Non-Hispanic,2604,7222,0.360564940
7/1/2016,Hood,Texas,Hispanic,7032,56703,0.124014602
7/1/2016,Hood,Texas,Non-Hispanic,49671,56703,0.875985398
7/1/2013,Kimble,Texas,Hispanic,1122,4464,0.251344086
7/1/2013,Kimble,Texas,Non-Hispanic,3342,4464,0.748655914
7/1/2012,Galveston,Texas,Hispanic,69610,301053,0.231221745
7/1/2012,Galveston,Texas,Non-Hispanic,231443,301053,0.768778255
7/1/2016,Clay,Texas,Hispanic,603,10249,0.058835008
7/1/2016,Clay,Texas,Non-Hispanic,9646,10249,0.941164992
7/1/2015,Sherman,Texas,Hispanic,1309,3051,0.429039659
7/1/2015,Sherman,Texas,Non-Hispanic,1742,3051,0.570960341
7/1/2010,Wilbarger,Texas,Hispanic,3535,13511,0.261638665
7/1/2010,Wilbarger,Texas,Non-Hispanic,9976,13511,0.738361335
7/1/2018,Gillespie,Texas,Hispanic,6342,26804,0.236606477
7/1/2018,Gillespie,Texas,Non-Hispanic,20462,26804,0.763393523
7/1/2015,Victoria,Texas,Hispanic,42395,92178,0.459925362
7/1/2015,Victoria,Texas,Non-Hispanic,49783,92178,0.540074638
7/1/2012,Brewster,Texas,Hispanic,4057,9262,0.438026344
7/1/2012,Brewster,Texas,Non-Hispanic,5205,9262,0.561973656
7/1/2017,Cameron,Texas,Hispanic,379605,423181,0.897027513
7/1/2017,Cameron,Texas,Non-Hispanic,43576,423181,0.102972487
7/1/2013,Hardin,Texas,Hispanic,2721,55301,0.049203450
7/1/2013,Hardin,Texas,Non-Hispanic,52580,55301,0.950796550
7/1/2015,Milam,Texas,Hispanic,6278,24370,0.257611818
7/1/2015,Milam,Texas,Non-Hispanic,18092,24370,0.742388182
7/1/2011,Atascosa,Texas,Hispanic,28466,45489,0.625777661
7/1/2011,Atascosa,Texas,Non-Hispanic,17023,45489,0.374222339
7/1/2012,San Patricio,Texas,Hispanic,36082,65266,0.552845279
7/1/2012,San Patricio,Texas,Non-Hispanic,29184,65266,0.447154721
7/1/2011,Lipscomb,Texas,Hispanic,1023,3332,0.307022809
7/1/2011,Lipscomb,Texas,Non-Hispanic,2309,3332,0.692977191
7/1/2018,Llano,Texas,Hispanic,2367,21646,0.109350457
7/1/2018,Llano,Texas,Non-Hispanic,19279,21646,0.890649543
7/1/2016,Yoakum,Texas,Hispanic,5724,8651,0.661657612
7/1/2016,Yoakum,Texas,Non-Hispanic,2927,8651,0.338342388
7/1/2017,Armstrong,Texas,Hispanic,140,1881,0.074428495
7/1/2017,Armstrong,Texas,Non-Hispanic,1741,1881,0.925571505
7/1/2016,Hudspeth,Texas,Hispanic,3316,4246,0.780970325
7/1/2016,Hudspeth,Texas,Non-Hispanic,930,4246,0.219029675
7/1/2016,Karnes,Texas,Hispanic,8320,15456,0.538302277
7/1/2016,Karnes,Texas,Non-Hispanic,7136,15456,0.461697723
7/1/2013,Trinity,Texas,Hispanic,1293,14446,0.089505746
7/1/2013,Trinity,Texas,Non-Hispanic,13153,14446,0.910494254
7/1/2017,Comanche,Texas,Hispanic,3790,13547,0.279766738
7/1/2017,Comanche,Texas,Non-Hispanic,9757,13547,0.720233262
7/1/2011,Terry,Texas,Hispanic,6388,12660,0.504581359
7/1/2011,Terry,Texas,Non-Hispanic,6272,12660,0.495418641
7/1/2015,Burnet,Texas,Hispanic,9739,44753,0.217616696
7/1/2015,Burnet,Texas,Non-Hispanic,35014,44753,0.782383304
7/1/2010,Fannin,Texas,Hispanic,3243,33919,0.095610130
7/1/2010,Fannin,Texas,Non-Hispanic,30676,33919,0.904389870
7/1/2015,Sterling,Texas,Hispanic,519,1336,0.388473054
7/1/2015,Sterling,Texas,Non-Hispanic,817,1336,0.611526946
7/1/2017,Llano,Texas,Hispanic,2250,21205,0.106107050
7/1/2017,Llano,Texas,Non-Hispanic,18955,21205,0.893892950
7/1/2014,Glasscock,Texas,Hispanic,464,1327,0.349660889
7/1/2014,Glasscock,Texas,Non-Hispanic,863,1327,0.650339111
7/1/2013,Coke,Texas,Hispanic,659,3179,0.207297892
7/1/2013,Coke,Texas,Non-Hispanic,2520,3179,0.792702108
7/1/2018,Austin,Texas,Hispanic,8265,29989,0.275601054
7/1/2018,Austin,Texas,Non-Hispanic,21724,29989,0.724398946
7/1/2011,Hays,Texas,Hispanic,58632,163259,0.359134872
7/1/2011,Hays,Texas,Non-Hispanic,104627,163259,0.640865128
7/1/2016,Schleicher,Texas,Hispanic,1578,3057,0.516192345
7/1/2016,Schleicher,Texas,Non-Hispanic,1479,3057,0.483807655
7/1/2014,Hopkins,Texas,Hispanic,5687,35696,0.159317571
7/1/2014,Hopkins,Texas,Non-Hispanic,30009,35696,0.840682429
7/1/2010,Roberts,Texas,Hispanic,69,924,0.074675325
7/1/2010,Roberts,Texas,Non-Hispanic,855,924,0.925324675
7/1/2011,Oldham,Texas,Hispanic,258,2071,0.124577499
7/1/2011,Oldham,Texas,Non-Hispanic,1813,2071,0.875422501
7/1/2012,Jack,Texas,Hispanic,1400,8995,0.155642023
7/1/2012,Jack,Texas,Non-Hispanic,7595,8995,0.844357977
7/1/2010,Waller,Texas,Hispanic,12446,43524,0.285957173
7/1/2010,Waller,Texas,Non-Hispanic,31078,43524,0.714042827
7/1/2017,Uvalde,Texas,Hispanic,19351,27098,0.714111743
7/1/2017,Uvalde,Texas,Non-Hispanic,7747,27098,0.285888257
7/1/2014,Reeves,Texas,Hispanic,10870,14557,0.746719791
7/1/2014,Reeves,Texas,Non-Hispanic,3687,14557,0.253280209
7/1/2012,Dawson,Texas,Hispanic,7342,13613,0.539337398
7/1/2012,Dawson,Texas,Non-Hispanic,6271,13613,0.460662602
7/1/2013,Angelina,Texas,Hispanic,18228,87333,0.208718354
7/1/2013,Angelina,Texas,Non-Hispanic,69105,87333,0.791281646
7/1/2017,Jack,Texas,Hispanic,1484,8821,0.168234894
7/1/2017,Jack,Texas,Non-Hispanic,7337,8821,0.831765106
7/1/2017,Fannin,Texas,Hispanic,3867,34572,0.111853523
7/1/2017,Fannin,Texas,Non-Hispanic,30705,34572,0.888146477
7/1/2015,Howard,Texas,Hispanic,15460,37282,0.414677324
7/1/2015,Howard,Texas,Non-Hispanic,21822,37282,0.585322676
7/1/2014,Mills,Texas,Hispanic,856,4871,0.175733936
7/1/2014,Mills,Texas,Non-Hispanic,4015,4871,0.824266064
7/1/2017,Terry,Texas,Hispanic,6869,12458,0.551372612
7/1/2017,Terry,Texas,Non-Hispanic,5589,12458,0.448627388
7/1/2018,Harris,Texas,Hispanic,2035306,4698619,0.433171108
7/1/2018,Harris,Texas,Non-Hispanic,2663313,4698619,0.566828892
7/1/2014,Franklin,Texas,Hispanic,1428,10568,0.135124905
7/1/2014,Franklin,Texas,Non-Hispanic,9140,10568,0.864875095
7/1/2011,Jefferson,Texas,Hispanic,44576,253456,0.175872735
7/1/2011,Jefferson,Texas,Non-Hispanic,208880,253456,0.824127265
7/1/2010,Sherman,Texas,Hispanic,1225,3025,0.404958678
7/1/2010,Sherman,Texas,Non-Hispanic,1800,3025,0.595041322
7/1/2018,Karnes,Texas,Hispanic,8656,15650,0.553099042
7/1/2018,Karnes,Texas,Non-Hispanic,6994,15650,0.446900958
7/1/2015,Runnels,Texas,Hispanic,3525,10394,0.339137964
7/1/2015,Runnels,Texas,Non-Hispanic,6869,10394,0.660862036
7/1/2011,Concho,Texas,Hispanic,2255,4132,0.545740561
7/1/2011,Concho,Texas,Non-Hispanic,1877,4132,0.454259439
7/1/2014,Kent,Texas,Hispanic,148,748,0.197860963
7/1/2014,Kent,Texas,Non-Hispanic,600,748,0.802139037
7/1/2016,Medina,Texas,Hispanic,25466,49280,0.516761364
7/1/2016,Medina,Texas,Non-Hispanic,23814,49280,0.483238636
7/1/2014,Jackson,Texas,Hispanic,4679,14726,0.317737335
7/1/2014,Jackson,Texas,Non-Hispanic,10047,14726,0.682262665
7/1/2012,Rusk,Texas,Hispanic,8132,53802,0.151146798
7/1/2012,Rusk,Texas,Non-Hispanic,45670,53802,0.848853202
7/1/2012,Refugio,Texas,Hispanic,3521,7255,0.485320469
7/1/2012,Refugio,Texas,Non-Hispanic,3734,7255,0.514679531
7/1/2015,Baylor,Texas,Hispanic,460,3609,0.127459130
7/1/2015,Baylor,Texas,Non-Hispanic,3149,3609,0.872540870
7/1/2012,Bell,Texas,Hispanic,73832,324973,0.227194259
7/1/2012,Bell,Texas,Non-Hispanic,251141,324973,0.772805741
7/1/2010,Terrell,Texas,Hispanic,480,1011,0.474777448
7/1/2010,Terrell,Texas,Non-Hispanic,531,1011,0.525222552
7/1/2018,Callahan,Texas,Hispanic,1387,13994,0.099113906
7/1/2018,Callahan,Texas,Non-Hispanic,12607,13994,0.900886094
7/1/2017,Grayson,Texas,Hispanic,17594,131214,0.134086302
7/1/2017,Grayson,Texas,Non-Hispanic,113620,131214,0.865913698
7/1/2012,Aransas,Texas,Hispanic,5974,23457,0.254678774
7/1/2012,Aransas,Texas,Non-Hispanic,17483,23457,0.745321226
7/1/2018,Young,Texas,Hispanic,3444,18045,0.190856193
7/1/2018,Young,Texas,Non-Hispanic,14601,18045,0.809143807
7/1/2011,Kent,Texas,Hispanic,139,812,0.171182266
7/1/2011,Kent,Texas,Non-Hispanic,673,812,0.828817734
7/1/2017,Sterling,Texas,Hispanic,525,1301,0.403535742
7/1/2017,Sterling,Texas,Non-Hispanic,776,1301,0.596464258
7/1/2010,Hardin,Texas,Hispanic,2422,54783,0.044210795
7/1/2010,Hardin,Texas,Non-Hispanic,52361,54783,0.955789205
7/1/2018,Hamilton,Texas,Hispanic,1099,8484,0.129537954
7/1/2018,Hamilton,Texas,Non-Hispanic,7385,8484,0.870462046
7/1/2015,Zapata,Texas,Hispanic,13646,14511,0.940390049
7/1/2015,Zapata,Texas,Non-Hispanic,865,14511,0.059609951
7/1/2012,Hunt,Texas,Hispanic,12264,87001,0.140963897
7/1/2012,Hunt,Texas,Non-Hispanic,74737,87001,0.859036103
7/1/2014,San Augustine,Texas,Hispanic,584,8480,0.068867925
7/1/2014,San Augustine,Texas,Non-Hispanic,7896,8480,0.931132075
7/1/2018,Coke,Texas,Hispanic,724,3370,0.214836795
7/1/2018,Coke,Texas,Non-Hispanic,2646,3370,0.785163205
7/1/2017,Yoakum,Texas,Hispanic,5705,8562,0.666316281
7/1/2017,Yoakum,Texas,Non-Hispanic,2857,8562,0.333683719
7/1/2012,Borden,Texas,Hispanic,100,613,0.163132137
7/1/2012,Borden,Texas,Non-Hispanic,513,613,0.836867863
7/1/2018,Cooke,Texas,Hispanic,7614,40574,0.187657120
7/1/2018,Cooke,Texas,Non-Hispanic,32960,40574,0.812342880
7/1/2012,Willacy,Texas,Hispanic,19452,22219,0.875466943
7/1/2012,Willacy,Texas,Non-Hispanic,2767,22219,0.124533057
7/1/2016,Pecos,Texas,Hispanic,10898,15848,0.687657749
7/1/2016,Pecos,Texas,Non-Hispanic,4950,15848,0.312342251
7/1/2014,Borden,Texas,Hispanic,112,665,0.168421053
7/1/2014,Borden,Texas,Non-Hispanic,553,665,0.831578947
7/1/2010,Montgomery,Texas,Hispanic,95752,459210,0.208514623
7/1/2010,Montgomery,Texas,Non-Hispanic,363458,459210,0.791485377
7/1/2012,Moore,Texas,Hispanic,11706,22438,0.521704252
7/1/2012,Moore,Texas,Non-Hispanic,10732,22438,0.478295748
7/1/2012,Mitchell,Texas,Hispanic,3578,9331,0.383453006
7/1/2012,Mitchell,Texas,Non-Hispanic,5753,9331,0.616546994
7/1/2018,Brooks,Texas,Hispanic,6514,7114,0.915659263
7/1/2018,Brooks,Texas,Non-Hispanic,600,7114,0.084340737
7/1/2013,Callahan,Texas,Hispanic,1123,13501,0.083179024
7/1/2013,Callahan,Texas,Non-Hispanic,12378,13501,0.916820976
7/1/2014,Foard,Texas,Hispanic,216,1276,0.169278997
7/1/2014,Foard,Texas,Non-Hispanic,1060,1276,0.830721003
7/1/2014,Gaines,Texas,Hispanic,7633,19350,0.394470284
7/1/2014,Gaines,Texas,Non-Hispanic,11717,19350,0.605529716
7/1/2017,San Saba,Texas,Hispanic,1807,6032,0.299568966
7/1/2017,San Saba,Texas,Non-Hispanic,4225,6032,0.700431034
7/1/2016,Midland,Texas,Hispanic,72441,163862,0.442085413
7/1/2016,Midland,Texas,Non-Hispanic,91421,163862,0.557914587
7/1/2014,Live Oak,Texas,Hispanic,4592,12057,0.380857593
7/1/2014,Live Oak,Texas,Non-Hispanic,7465,12057,0.619142407
7/1/2014,Nacogdoches,Texas,Hispanic,12122,65248,0.185783472
7/1/2014,Nacogdoches,Texas,Non-Hispanic,53126,65248,0.814216528
7/1/2016,Montague,Texas,Hispanic,2145,19396,0.110589812
7/1/2016,Montague,Texas,Non-Hispanic,17251,19396,0.889410188
7/1/2011,Crockett,Texas,Hispanic,2311,3652,0.632803943
7/1/2011,Crockett,Texas,Non-Hispanic,1341,3652,0.367196057
7/1/2010,San Saba,Texas,Hispanic,1726,6134,0.281382458
7/1/2010,San Saba,Texas,Non-Hispanic,4408,6134,0.718617542
7/1/2013,Gonzales,Texas,Hispanic,9894,20156,0.490871205
7/1/2013,Gonzales,Texas,Non-Hispanic,10262,20156,0.509128795
7/1/2010,Delta,Texas,Hispanic,294,5241,0.056096165
